"Time","Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water","p_rgh"
0,0.15235,0.27771,0,0.5,0,0.8,1,0.36
0,0.16504,0.27771,0,0.5,0,0.8,1,0.36
0,0.17774,0.27771,0,0.5,0,0.8,1,0.36
0,0.19043,0.27771,0,0.5,0,0.8,1,0.36
0,0.20313,0.27771,0,0.5,0,0.8,1,0.36
0,0.21583,0.27771,0,0.5,0,0.8,1,0.36
0,0.22852,0.27771,0,0.5,0,0.8,1,0.36
0,0.24122,0.27771,0,0.5,0,0.8,1,0.36
0,0.25391,0.27771,0,0.5,0,0.8,1,0.36
0,0.26661,0.27771,0,0.5,0,0.8,1,0.36
0,0.2793,0.27771,0,0.5,0,0.8,1,0.36
0,0.292,0.27771,0,0.5,0,0.8,1,0.36
0,0,0.29048,0,0.5,0,0.8,0,0.36
0,0.012696,0.29048,0,0.5,0,0.8,0,0.36
0,0.025391,0.29048,0,0.5,0,0.8,0,0.36
0,0.038087,0.29048,0,0.5,0,0.8,0,0.36
0,0.050783,0.29048,0,0.5,0,0.8,0,0.36
0,0.063478,0.29048,0,0.5,0,0.8,0,0.36
0,0.076174,0.29048,0,0.5,0,0.8,0,0.36
0,0.08887,0.29048,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.29048,0,0.5,0,0.8,1,0.36
0,0.11426,0.29048,0,0.5,0,0.8,1,0.36
0,0.12696,0.29048,0,0.5,0,0.8,1,0.36
0,0.13965,0.29048,0,0.5,0,0.8,1,0.36
0,0.15235,0.29048,0,0.5,0,0.8,1,0.36
0,0.16504,0.29048,0,0.5,0,0.8,1,0.36
0,0.17774,0.29048,0,0.5,0,0.8,1,0.36
0,0.19043,0.29048,0,0.5,0,0.8,1,0.36
0,0.20313,0.29048,0,0.5,0,0.8,1,0.36
0,0.21583,0.29048,0,0.5,0,0.8,1,0.36
0,0.22852,0.29048,0,0.5,0,0.8,1,0.36
0,0.24122,0.29048,0,0.5,0,0.8,1,0.36
0,0.25391,0.29048,0,0.5,0,0.8,1,0.36
0,0.26661,0.29048,0,0.5,0,0.8,1,0.36
0,0.2793,0.29048,0,0.5,0,0.8,1,0.36
0,0.292,0.29048,0,0.5,0,0.8,1,0.36
0,0,0.30324,0,0.5,0,0.8,0,0.36
0,0.012696,0.30324,0,0.5,0,0.8,0,0.36
0,0.025391,0.30324,0,0.5,0,0.8,0,0.36
0,0.038087,0.30324,0,0.5,0,0.8,0,0.36
0,0.050783,0.30324,0,0.5,0,0.8,0,0.36
0,0.063478,0.30324,0,0.5,0,0.8,0,0.36
0,0.076174,0.30324,0,0.5,0,0.8,0,0.36
0,0.08887,0.30324,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.30324,0,0.5,0,0.8,1,0.36
0,0.11426,0.30324,0,0.5,0,0.8,1,0.36
0,0.12696,0.30324,0,0.5,0,0.8,1,0.36
0,0.13965,0.30324,0,0.5,0,0.8,1,0.36
0,0.15235,0.30324,0,0.5,0,0.8,1,0.36
0,0.16504,0.30324,0,0.5,0,0.8,1,0.36
0,0.17774,0.30324,0,0.5,0,0.8,1,0.36
0,0.19043,0.30324,0,0.5,0,0.8,1,0.36
0,0.20313,0.30324,0,0.5,0,0.8,1,0.36
0,0.21583,0.30324,0,0.5,0,0.8,1,0.36
0,0.22852,0.30324,0,0.5,0,0.8,1,0.36
0,0.24122,0.30324,0,0.5,0,0.8,1,0.36
0,0.25391,0.30324,0,0.5,0,0.8,1,0.36
0,0.26661,0.30324,0,0.5,0,0.8,1,0.36
0,0.2793,0.30324,0,0.5,0,0.8,1,0.36
0,0.292,0.30324,0,0.5,0,0.8,1,0.36
0,0,0.316,0,0.5,0,0.8,0,0.36
0,0.012696,0.316,0,0.5,0,0.8,0,0.36
0,0.025391,0.316,0,0.5,0,0.8,0,0.36
0,0.038087,0.316,0,0.5,0,0.8,0,0.36
0,0.050783,0.316,0,0.5,0,0.8,0,0.36
0,0.063478,0.316,0,0.5,0,0.8,0,0.36
0,0.076174,0.316,0,0.5,0,0.8,0,0.36
0,0.08887,0.316,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.316,0,0.5,0,0.8,1,0.36
0,0.11426,0.316,0,0.5,0,0.8,1,0.36
0,0.12696,0.316,0,0.5,0,0.8,1,0.36
0,0.13965,0.316,0,0.5,0,0.8,1,0.36
0,0.15235,0.316,0,0.5,0,0.8,1,0.36
0,0.16504,0.316,0,0.5,0,0.8,1,0.36
0,0.17774,0.316,0,0.5,0,0.8,1,0.36
0,0.19043,0.316,0,0.5,0,0.8,1,0.36
0,0.20313,0.316,0,0.5,0,0.8,1,0.36
0,0.21583,0.316,0,0.5,0,0.8,1,0.36
0,0.22852,0.316,0,0.5,0,0.8,1,0.36
0,0.24122,0.316,0,0.5,0,0.8,1,0.36
0,0.25391,0.316,0,0.5,0,0.8,1,0.36
0,0.26661,0.316,0,0.5,0,0.8,1,0.36
0,0.2793,0.316,0,0.5,0,0.8,1,0.36
0,0.292,0.316,0,0.5,0,0.8,1,0.36
0,0,0.32876,0,0.5,0,0.8,0,0.36
0,0.012696,0.32876,0,0.5,0,0.8,0,0.36
0,0.025391,0.32876,0,0.5,0,0.8,0,0.36
0,0.038087,0.32876,0,0.5,0,0.8,0,0.36
0,0.050783,0.32876,0,0.5,0,0.8,0,0.36
0,0.063478,0.32876,0,0.5,0,0.8,0,0.36
0,0.076174,0.32876,0,0.5,0,0.8,0,0.36
0,0.08887,0.32876,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.32876,0,0.5,0,0.8,1,0.36
0,0.11426,0.32876,0,0.5,0,0.8,1,0.36
0,0.12696,0.32876,0,0.5,0,0.8,1,0.36
0,0.13965,0.32876,0,0.5,0,0.8,1,0.36
0,0.15235,0.32876,0,0.5,0,0.8,1,0.36
0,0.16504,0.32876,0,0.5,0,0.8,1,0.36
0,0.17774,0.32876,0,0.5,0,0.8,1,0.36
0,0.19043,0.32876,0,0.5,0,0.8,1,0.36
0,0.20313,0.32876,0,0.5,0,0.8,1,0.36
0,0.21583,0.32876,0,0.5,0,0.8,1,0.36
0,0.22852,0.32876,0,0.5,0,0.8,1,0.36
0,0.24122,0.32876,0,0.5,0,0.8,1,0.36
0,0.25391,0.32876,0,0.5,0,0.8,1,0.36
0,0.26661,0.32876,0,0.5,0,0.8,1,0.36
0,0.2793,0.32876,0,0.5,0,0.8,1,0.36
0,0.292,0.32876,0,0.5,0,0.8,1,0.36
0,0,0.34152,0,0.5,0,0.8,0,0.36
0,0.012696,0.34152,0,0.5,0,0.8,0,0.36
0,0.025391,0.34152,0,0.5,0,0.8,0,0.36
0,0.038087,0.34152,0,0.5,0,0.8,0,0.36
0,0.050783,0.34152,0,0.5,0,0.8,0,0.36
0,0.063478,0.34152,0,0.5,0,0.8,0,0.36
0,0.076174,0.34152,0,0.5,0,0.8,0,0.36
0,0.08887,0.34152,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.34152,0,0.5,0,0.8,1,0.36
0,0.11426,0.34152,0,0.5,0,0.8,1,0.36
0,0.12696,0.34152,0,0.5,0,0.8,1,0.36
0,0.13965,0.34152,0,0.5,0,0.8,1,0.36
0,0.15235,0.34152,0,0.5,0,0.8,1,0.36
0,0.16504,0.34152,0,0.5,0,0.8,1,0.36
0,0.17774,0.34152,0,0.5,0,0.8,1,0.36
0,0.19043,0.34152,0,0.5,0,0.8,1,0.36
0,0.20313,0.34152,0,0.5,0,0.8,1,0.36
0,0.21583,0.34152,0,0.5,0,0.8,1,0.36
0,0.22852,0.34152,0,0.5,0,0.8,1,0.36
0,0.24122,0.34152,0,0.5,0,0.8,1,0.36
0,0.25391,0.34152,0,0.5,0,0.8,1,0.36
0,0.26661,0.34152,0,0.5,0,0.8,1,0.36
0,0.2793,0.34152,0,0.5,0,0.8,1,0.36
0,0.292,0.34152,0,0.5,0,0.8,1,0.36
0,0,0.35429,0,0.5,0,0.8,0,0.36
0,0.012696,0.35429,0,0.5,0,0.8,0,0.36
0,0.025391,0.35429,0,0.5,0,0.8,0,0.36
0,0.038087,0.35429,0,0.5,0,0.8,0,0.36
0,0.050783,0.35429,0,0.5,0,0.8,0,0.36
0,0.063478,0.35429,0,0.5,0,0.8,0,0.36
0,0.076174,0.35429,0,0.5,0,0.8,0,0.36
0,0.08887,0.35429,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.35429,0,0.5,0,0.8,1,0.36
0,0.11426,0.35429,0,0.5,0,0.8,1,0.36
0,0.12696,0.35429,0,0.5,0,0.8,1,0.36
0,0.13965,0.35429,0,0.5,0,0.8,1,0.36
0,0.15235,0.35429,0,0.5,0,0.8,1,0.36
0,0.16504,0.35429,0,0.5,0,0.8,1,0.36
0,0.17774,0.35429,0,0.5,0,0.8,1,0.36
0,0.19043,0.35429,0,0.5,0,0.8,1,0.36
0,0.20313,0.35429,0,0.5,0,0.8,1,0.36
0,0.21583,0.35429,0,0.5,0,0.8,1,0.36
0,0.22852,0.35429,0,0.5,0,0.8,1,0.36
0,0.24122,0.35429,0,0.5,0,0.8,1,0.36
0,0.25391,0.35429,0,0.5,0,0.8,1,0.36
0,0.26661,0.35429,0,0.5,0,0.8,1,0.36
0,0.2793,0.35429,0,0.5,0,0.8,1,0.36
0,0.292,0.35429,0,0.5,0,0.8,1,0.36
0,0,0.36705,0,0.5,0,0.8,0,0.36
0,0.012696,0.36705,0,0.5,0,0.8,0,0.36
0,0.025391,0.36705,0,0.5,0,0.8,0,0.36
0,0.038087,0.36705,0,0.5,0,0.8,0,0.36
0,0.050783,0.36705,0,0.5,0,0.8,0,0.36
0,0.063478,0.36705,0,0.5,0,0.8,0,0.36
0,0.076174,0.36705,0,0.5,0,0.8,0,0.36
0,0.08887,0.36705,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.36705,0,0.5,0,0.8,1,0.36
0,0.11426,0.36705,0,0.5,0,0.8,1,0.36
0,0.12696,0.36705,0,0.5,0,0.8,1,0.36
0,0.13965,0.36705,0,0.5,0,0.8,1,0.36
0,0.15235,0.36705,0,0.5,0,0.8,1,0.36
0,0.16504,0.36705,0,0.5,0,0.8,1,0.36
0,0.17774,0.36705,0,0.5,0,0.8,1,0.36
0,0.19043,0.36705,0,0.5,0,0.8,1,0.36
0,0.20313,0.36705,0,0.5,0,0.8,1,0.36
0,0.21583,0.36705,0,0.5,0,0.8,1,0.36
0,0.22852,0.36705,0,0.5,0,0.8,1,0.36
0,0.24122,0.36705,0,0.5,0,0.8,1,0.36
0,0.25391,0.36705,0,0.5,0,0.8,1,0.36
0,0.26661,0.36705,0,0.5,0,0.8,1,0.36
0,0.2793,0.36705,0,0.5,0,0.8,1,0.36
0,0.292,0.36705,0,0.5,0,0.8,1,0.36
0,0,0.37981,0,0.5,0,0.8,0,0.36
0,0.012696,0.37981,0,0.5,0,0.8,0,0.36
0,0.025391,0.37981,0,0.5,0,0.8,0,0.36
0,0.038087,0.37981,0,0.5,0,0.8,0,0.36
0,0.050783,0.37981,0,0.5,0,0.8,0,0.36
0,0.063478,0.37981,0,0.5,0,0.8,0,0.36
0,0.076174,0.37981,0,0.5,0,0.8,0,0.36
0,0.08887,0.37981,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.37981,0,0.5,0,0.8,1,0.36
0,0.11426,0.37981,0,0.5,0,0.8,1,0.36
0,0.12696,0.37981,0,0.5,0,0.8,1,0.36
0,0.13965,0.37981,0,0.5,0,0.8,1,0.36
0,0.15235,0.37981,0,0.5,0,0.8,1,0.36
0,0.16504,0.37981,0,0.5,0,0.8,1,0.36
0,0.17774,0.37981,0,0.5,0,0.8,1,0.36
0,0.19043,0.37981,0,0.5,0,0.8,1,0.36
0,0.20313,0.37981,0,0.5,0,0.8,1,0.36
0,0.21583,0.37981,0,0.5,0,0.8,1,0.36
0,0.22852,0.37981,0,0.5,0,0.8,1,0.36
0,0.24122,0.37981,0,0.5,0,0.8,1,0.36
0,0.25391,0.37981,0,0.5,0,0.8,1,0.36
0,0.26661,0.37981,0,0.5,0,0.8,1,0.36
0,0.2793,0.37981,0,0.5,0,0.8,1,0.36
0,0.292,0.37981,0,0.5,0,0.8,1,0.36
0,0,0.39257,0,0.5,0,0.8,0,0.36
0,0.012696,0.39257,0,0.5,0,0.8,0,0.36
0,0.025391,0.39257,0,0.5,0,0.8,0,0.36
0,0.038087,0.39257,0,0.5,0,0.8,0,0.36
0,0.050783,0.39257,0,0.5,0,0.8,0,0.36
0,0.063478,0.39257,0,0.5,0,0.8,0,0.36
0,0.076174,0.39257,0,0.5,0,0.8,0,0.36
0,0.08887,0.39257,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.39257,0,0.5,0,0.8,1,0.36
0,0.11426,0.39257,0,0.5,0,0.8,1,0.36
0,0.12696,0.39257,0,0.5,0,0.8,1,0.36
0,0.13965,0.39257,0,0.5,0,0.8,1,0.36
0,0.15235,0.39257,0,0.5,0,0.8,1,0.36
0,0.16504,0.39257,0,0.5,0,0.8,1,0.36
0,0.17774,0.39257,0,0.5,0,0.8,1,0.36
0,0.19043,0.39257,0,0.5,0,0.8,1,0.36
0,0.20313,0.39257,0,0.5,0,0.8,1,0.36
0,0.21583,0.39257,0,0.5,0,0.8,1,0.36
0,0.22852,0.39257,0,0.5,0,0.8,1,0.36
0,0.24122,0.39257,0,0.5,0,0.8,1,0.36
0,0.25391,0.39257,0,0.5,0,0.8,1,0.36
0,0.26661,0.39257,0,0.5,0,0.8,1,0.36
0,0.2793,0.39257,0,0.5,0,0.8,1,0.36
0,0.292,0.39257,0,0.5,0,0.8,1,0.36
0,0,0.40533,0,0.5,0,0.8,0,0.36
0,0.012696,0.40533,0,0.5,0,0.8,0,0.36
0,0.025391,0.40533,0,0.5,0,0.8,0,0.36
0,0.038087,0.40533,0,0.5,0,0.8,0,0.36
0,0.050783,0.40533,0,0.5,0,0.8,0,0.36
0,0.063478,0.40533,0,0.5,0,0.8,0,0.36
0,0.076174,0.40533,0,0.5,0,0.8,0,0.36
0,0.08887,0.40533,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.40533,0,0.5,0,0.8,1,0.36
0,0.11426,0.40533,0,0.5,0,0.8,1,0.36
0,0.12696,0.40533,0,0.5,0,0.8,1,0.36
0,0.13965,0.40533,0,0.5,0,0.8,1,0.36
0,0.15235,0.40533,0,0.5,0,0.8,1,0.36
0,0.16504,0.40533,0,0.5,0,0.8,1,0.36
0,0.17774,0.40533,0,0.5,0,0.8,1,0.36
0,0.19043,0.40533,0,0.5,0,0.8,1,0.36
0,0.20313,0.40533,0,0.5,0,0.8,1,0.36
0,0.21583,0.40533,0,0.5,0,0.8,1,0.36
0,0.22852,0.40533,0,0.5,0,0.8,1,0.36
0,0.24122,0.40533,0,0.5,0,0.8,1,0.36
0,0.25391,0.40533,0,0.5,0,0.8,1,0.36
0,0.26661,0.40533,0,0.5,0,0.8,1,0.36
0,0.2793,0.40533,0,0.5,0,0.8,1,0.36
0,0.292,0.40533,0,0.5,0,0.8,1,0.36
0,0,0.41809,0,0.5,0,0.8,0,0.36
0,0.012696,0.41809,0,0.5,0,0.8,0,0.36
0,0.025391,0.41809,0,0.5,0,0.8,0,0.36
0,0.038087,0.41809,0,0.5,0,0.8,0,0.36
0,0.050783,0.41809,0,0.5,0,0.8,0,0.36
0,0.063478,0.41809,0,0.5,0,0.8,0,0.36
0,0.076174,0.41809,0,0.5,0,0.8,0,0.36
0,0.08887,0.41809,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.41809,0,0.5,0,0.8,1,0.36
0,0.11426,0.41809,0,0.5,0,0.8,1,0.36
0,0.12696,0.41809,0,0.5,0,0.8,1,0.36
0,0.13965,0.41809,0,0.5,0,0.8,1,0.36
0,0.15235,0.41809,0,0.5,0,0.8,1,0.36
0,0.16504,0.41809,0,0.5,0,0.8,1,0.36
0,0.17774,0.41809,0,0.5,0,0.8,1,0.36
0,0.19043,0.41809,0,0.5,0,0.8,1,0.36
0,0.20313,0.41809,0,0.5,0,0.8,1,0.36
0,0.21583,0.41809,0,0.5,0,0.8,1,0.36
0,0.22852,0.41809,0,0.5,0,0.8,1,0.36
0,0.24122,0.41809,0,0.5,0,0.8,1,0.36
0,0.25391,0.41809,0,0.5,0,0.8,1,0.36
0,0.26661,0.41809,0,0.5,0,0.8,1,0.36
0,0.2793,0.41809,0,0.5,0,0.8,1,0.36
0,0.292,0.41809,0,0.5,0,0.8,1,0.36
0,0,0.43086,0,0.5,0,0.8,0,0.36
0,0.012696,0.43086,0,0.5,0,0.8,0,0.36
0,0.025391,0.43086,0,0.5,0,0.8,0,0.36
0,0.038087,0.43086,0,0.5,0,0.8,0,0.36
0,0.050783,0.43086,0,0.5,0,0.8,0,0.36
0,0.063478,0.43086,0,0.5,0,0.8,0,0.36
0,0.076174,0.43086,0,0.5,0,0.8,0,0.36
0,0.08887,0.43086,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.43086,0,0.5,0,0.8,1,0.36
0,0.11426,0.43086,0,0.5,0,0.8,1,0.36
0,0.12696,0.43086,0,0.5,0,0.8,1,0.36
0,0.13965,0.43086,0,0.5,0,0.8,1,0.36
0,0.15235,0.43086,0,0.5,0,0.8,1,0.36
0,0.16504,0.43086,0,0.5,0,0.8,1,0.36
0,0.17774,0.43086,0,0.5,0,0.8,1,0.36
0,0.19043,0.43086,0,0.5,0,0.8,1,0.36
0,0.20313,0.43086,0,0.5,0,0.8,1,0.36
0,0.21583,0.43086,0,0.5,0,0.8,1,0.36
0,0.22852,0.43086,0,0.5,0,0.8,1,0.36
0,0.24122,0.43086,0,0.5,0,0.8,1,0.36
0,0.25391,0.43086,0,0.5,0,0.8,1,0.36
0,0.26661,0.43086,0,0.5,0,0.8,1,0.36
0,0.2793,0.43086,0,0.5,0,0.8,1,0.36
0,0.292,0.43086,0,0.5,0,0.8,1,0.36
0,0,0.44362,0,0.5,0,0.8,0,0.36
0,0.012696,0.44362,0,0.5,0,0.8,0,0.36
0,0.025391,0.44362,0,0.5,0,0.8,0,0.36
0,0.038087,0.44362,0,0.5,0,0.8,0,0.36
0,0.050783,0.44362,0,0.5,0,0.8,0,0.36
0,0.063478,0.44362,0,0.5,0,0.8,0,0.36
0,0.076174,0.44362,0,0.5,0,0.8,0,0.36
0,0.08887,0.44362,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.44362,0,0.5,0,0.8,1,0.36
0,0.11426,0.44362,0,0.5,0,0.8,1,0.36
0,0.12696,0.44362,0,0.5,0,0.8,1,0.36
0,0.13965,0.44362,0,0.5,0,0.8,1,0.36
0,0.15235,0.44362,0,0.5,0,0.8,1,0.36
0,0.16504,0.44362,0,0.5,0,0.8,1,0.36
0,0.17774,0.44362,0,0.5,0,0.8,1,0.36
0,0.19043,0.44362,0,0.5,0,0.8,1,0.36
0,0.20313,0.44362,0,0.5,0,0.8,1,0.36
0,0.21583,0.44362,0,0.5,0,0.8,1,0.36
0,0.22852,0.44362,0,0.5,0,0.8,1,0.36
0,0.24122,0.44362,0,0.5,0,0.8,1,0.36
0,0.25391,0.44362,0,0.5,0,0.8,1,0.36
0,0.26661,0.44362,0,0.5,0,0.8,1,0.36
0,0.2793,0.44362,0,0.5,0,0.8,1,0.36
0,0.292,0.44362,0,0.5,0,0.8,1,0.36
0,0,0.45638,0,0.5,0,0.8,0,0.36
0,0.012696,0.45638,0,0.5,0,0.8,0,0.36
0,0.025391,0.45638,0,0.5,0,0.8,0,0.36
0,0.038087,0.45638,0,0.5,0,0.8,0,0.36
0,0.050783,0.45638,0,0.5,0,0.8,0,0.36
0,0.063478,0.45638,0,0.5,0,0.8,0,0.36
0,0.076174,0.45638,0,0.5,0,0.8,0,0.36
0,0.08887,0.45638,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.45638,0,0.5,0,0.8,1,0.36
0,0.11426,0.45638,0,0.5,0,0.8,1,0.36
0,0.12696,0.45638,0,0.5,0,0.8,1,0.36
0,0.13965,0.45638,0,0.5,0,0.8,1,0.36
0,0.15235,0.45638,0,0.5,0,0.8,1,0.36
0,0.16504,0.45638,0,0.5,0,0.8,1,0.36
0,0.17774,0.45638,0,0.5,0,0.8,1,0.36
0,0.19043,0.45638,0,0.5,0,0.8,1,0.36
0,0.20313,0.45638,0,0.5,0,0.8,1,0.36
0,0.21583,0.45638,0,0.5,0,0.8,1,0.36
0,0.22852,0.45638,0,0.5,0,0.8,1,0.36
0,0.24122,0.45638,0,0.5,0,0.8,1,0.36
0,0.25391,0.45638,0,0.5,0,0.8,1,0.36
0,0.26661,0.45638,0,0.5,0,0.8,1,0.36
0,0.2793,0.45638,0,0.5,0,0.8,1,0.36
0,0.292,0.45638,0,0.5,0,0.8,1,0.36
0,0,0.46914,0,0.5,0,0.8,0,0.36
0,0.012696,0.46914,0,0.5,0,0.8,0,0.36
0,0.025391,0.46914,0,0.5,0,0.8,0,0.36
0,0.038087,0.46914,0,0.5,0,0.8,0,0.36
0,0.050783,0.46914,0,0.5,0,0.8,0,0.36
0,0.063478,0.46914,0,0.5,0,0.8,0,0.36
0,0.076174,0.46914,0,0.5,0,0.8,0,0.36
0,0.08887,0.46914,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.46914,0,0.5,0,0.8,1,0.36
0,0.11426,0.46914,0,0.5,0,0.8,1,0.36
0,0.12696,0.46914,0,0.5,0,0.8,1,0.36
0,0.13965,0.46914,0,0.5,0,0.8,1,0.36
0,0.15235,0.46914,0,0.5,0,0.8,1,0.36
0,0.16504,0.46914,0,0.5,0,0.8,1,0.36
0,0.17774,0.46914,0,0.5,0,0.8,1,0.36
0,0.19043,0.46914,0,0.5,0,0.8,1,0.36
0,0.20313,0.46914,0,0.5,0,0.8,1,0.36
0,0.21583,0.46914,0,0.5,0,0.8,1,0.36
0,0.22852,0.46914,0,0.5,0,0.8,1,0.36
0,0.24122,0.46914,0,0.5,0,0.8,1,0.36
0,0.25391,0.46914,0,0.5,0,0.8,1,0.36
0,0.26661,0.46914,0,0.5,0,0.8,1,0.36
0,0.2793,0.46914,0,0.5,0,0.8,1,0.36
0,0.292,0.46914,0,0.5,0,0.8,1,0.36
0,0,0.4819,0,0.5,0,0.8,0,0.36
0,0.012696,0.4819,0,0.5,0,0.8,0,0.36
0,0.025391,0.4819,0,0.5,0,0.8,0,0.36
0,0.038087,0.4819,0,0.5,0,0.8,0,0.36
0,0.050783,0.4819,0,0.5,0,0.8,0,0.36
0,0.063478,0.4819,0,0.5,0,0.8,0,0.36
0,0.076174,0.4819,0,0.5,0,0.8,0,0.36
0,0.08887,0.4819,0,0.5,0,0.8,0.5,0.36
0,0.10157,0.4819,0,0.5,0,0.8,1,0.36
0,0.11426,0.4819,0,0.5,0,0.8,1,0.36
0,0.12696,0.4819,0,0.5,0,0.8,1,0.36
0,0.13965,0.4819,0,0.5,0,0.8,1,0.36
0,0.15235,0.4819,0,0.5,0,0.8,1,0.36
0,0.16504,0.4819,0,0.5,0,0.8,1,0.36
0,0.17774,0.4819,0,0.5,0,0.8,1,0.36
0,0.19043,0.4819,0,0.5,0,0.8,1,0.36
0,0.20313,0.4819,0,0.5,0,0.8,1,0.36
0,0.21583,0.4819,0,0.5,0,0.8,1,0.36
0,0.22852,0.4819,0,0.5,0,0.8,1,0.36
0,0.24122,0.4819,0,0.5,0,0.8,1,0.36
0,0.25391,0.4819,0,0.5,0,0.8,1,0.36
0,0.26661,0.4819,0,0.5,0,0.8,1,0.36
0,0.2793,0.4819,0,0.5,0,0.8,1,0.36
0,0.292,0.4819,0,0.5,0,0.8,1,0.36
0,0,0.49467,0,0.5,0,0.8,0,0.36
0,0.012696,0.49467,0,0.5,0,0.8,0,0.36
0,0.025391,0.49467,0,0.5,0,0.8,0,0.36
0,0.038087,0.49467,0,0.5,0,0.8,0,0.36
0,0.050783,0.49467,0,0.5,0,0.8,0,0.36
0,0.063478,0.49467,0,0.5,0,0.8,0,0.36
0,0.076174,0.49467,0,0.5,0,0.8,0,0.36
0,0.08887,0.49467,0,0.5,0,0.8,0.25,0.36
0,0.10157,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.11426,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.12696,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.13965,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.15235,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.16504,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.17774,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.19043,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.20313,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.21583,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.22852,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.24122,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.25391,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.26661,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.2793,0.49467,0,0.5,0,0.8,0.5,0.36
0,0.292,0.49467,0,0.5,0,0.8,0.5,0.36
0,0,0.50743,0,0.5,0,0.8,0,0.36
0,0.012696,0.50743,0,0.5,0,0.8,0,0.36
0,0.025391,0.50743,0,0.5,0,0.8,0,0.36
0,0.038087,0.50743,0,0.5,0,0.8,0,0.36
0,0.050783,0.50743,0,0.5,0,0.8,0,0.36
0,0.063478,0.50743,0,0.5,0,0.8,0,0.36
0,0.076174,0.50743,0,0.5,0,0.8,0,0.36
0,0.08887,0.50743,0,0.5,0,0.8,0,0.36
0,0.10157,0.50743,0,0.5,0,0.8,0,0.36
0,0.11426,0.50743,0,0.5,0,0.8,0,0.36
0,0.12696,0.50743,0,0.5,0,0.8,0,0.36
0,0.13965,0.50743,0,0.5,0,0.8,0,0.36
0,0.15235,0.50743,0,0.5,0,0.8,0,0.36
0,0.16504,0.50743,0,0.5,0,0.8,0,0.36
0,0.17774,0.50743,0,0.5,0,0.8,0,0.36
0,0.19043,0.50743,0,0.5,0,0.8,0,0.36
0,0.20313,0.50743,0,0.5,0,0.8,0,0.36
0,0.21583,0.50743,0,0.5,0,0.8,0,0.36
0,0.22852,0.50743,0,0.5,0,0.8,0,0.36
0,0.24122,0.50743,0,0.5,0,0.8,0,0.36
0,0.25391,0.50743,0,0.5,0,0.8,0,0.36
0,0.26661,0.50743,0,0.5,0,0.8,0,0.36
0,0.2793,0.50743,0,0.5,0,0.8,0,0.36
0,0.292,0.50743,0,0.5,0,0.8,0,0.36
0,0,0.52019,0,0.5,0,0.8,0,0.36
0,0.012696,0.52019,0,0.5,0,0.8,0,0.36
0,0.025391,0.52019,0,0.5,0,0.8,0,0.36
0,0.038087,0.52019,0,0.5,0,0.8,0,0.36
0,0.050783,0.52019,0,0.5,0,0.8,0,0.36
0,0.063478,0.52019,0,0.5,0,0.8,0,0.36
0,0.076174,0.52019,0,0.5,0,0.8,0,0.36
0,0.08887,0.52019,0,0.5,0,0.8,0,0.36
0,0.10157,0.52019,0,0.5,0,0.8,0,0.36
0,0.11426,0.52019,0,0.5,0,0.8,0,0.36
0,0.12696,0.52019,0,0.5,0,0.8,0,0.36
0,0.13965,0.52019,0,0.5,0,0.8,0,0.36
0,0.15235,0.52019,0,0.5,0,0.8,0,0.36
0,0.16504,0.52019,0,0.5,0,0.8,0,0.36
0,0.17774,0.52019,0,0.5,0,0.8,0,0.36
0,0.19043,0.52019,0,0.5,0,0.8,0,0.36
0,0.20313,0.52019,0,0.5,0,0.8,0,0.36
0,0.21583,0.52019,0,0.5,0,0.8,0,0.36
0,0.22852,0.52019,0,0.5,0,0.8,0,0.36
0,0.24122,0.52019,0,0.5,0,0.8,0,0.36
0,0.25391,0.52019,0,0.5,0,0.8,0,0.36
0,0.26661,0.52019,0,0.5,0,0.8,0,0.36
