Time,"x","y","z","Ux","Uy","Uz","p"
3.1,0.15,0.6,0,-0.041836,0.15171,0,-0.023881
3.1,0.2,0.6,0,-0.061413,0.1639,0,-0.024608
3.1,0.25,0.6,0,-0.080159,0.16648,0,-0.025626
3.1,0.3,0.6,0,-0.097904,0.16263,0,-0.027083
3.1,0.35,0.6,0,-0.1149,0.15364,0,-0.029025
3.1,0.4,0.6,0,-0.13153,0.13935,0,-0.031382
3.1,0.45,0.6,0,-0.14816,0.11854,0,-0.033934
3.1,0.5,0.6,0,-0.16488,0.089409,0,-0.03626
3.1,0.55,0.6,0,-0.18141,0.050087,0,-0.037692
3.1,0.6,0.6,0,-0.19677,-0.00070927,0,-0.037333
3.1,0.65,0.6,0,-0.20909,-0.062774,0,-0.034263
3.1,0.7,0.6,0,-0.21535,-0.1333,0,-0.027825
3.1,0.75,0.6,0,-0.21114,-0.20527,0,-0.018112
3.1,0.8,0.6,0,-0.19115,-0.26542,0,-0.0065379
3.1,0.85,0.6,0,-0.15081,-0.29297,0,0.0041266
3.1,0.9,0.6,0,-0.091688,-0.26253,0,0.0099563
3.1,0.95,0.6,0,-0.03458,-0.15891,0,0.0058322
3.1,1,0.6,0,0,0,0,0.00056118
3.1,0,0.65,0,0,0,0,-0.026674
3.1,0.05,0.65,0,-0.0093316,0.088215,0,-0.028074
3.1,0.1,0.65,0,-0.025185,0.14237,0,-0.029827
3.1,0.15,0.65,0,-0.044303,0.17066,0,-0.030323
3.1,0.2,0.65,0,-0.062062,0.18205,0,-0.030777
3.1,0.25,0.65,0,-0.07746,0.1832,0,-0.031716
3.1,0.3,0.65,0,-0.0907,0.17807,0,-0.033363
3.1,0.35,0.65,0,-0.1024,0.1683,0,-0.035804
3.1,0.4,0.65,0,-0.11335,0.15378,0,-0.038989
3.1,0.45,0.65,0,-0.12434,0.13322,0,-0.042691
3.1,0.5,0.65,0,-0.13608,0.10457,0,-0.046425
3.1,0.55,0.65,0,-0.14902,0.065526,0,-0.049376
3.1,0.6,0.65,0,-0.16309,0.014075,0,-0.050345
3.1,0.65,0.65,0,-0.1774,-0.050797,0,-0.048066
3.1,0.7,0.65,0,-0.18981,-0.12789,0,-0.041347
3.1,0.75,0.65,0,-0.19608,-0.21194,0,-0.029637
3.1,0.8,0.65,0,-0.18957,-0.29058,0,-0.014021
3.1,0.85,0.65,0,-0.16191,-0.34039,0,0.0023675
3.1,0.9,0.65,0,-0.10861,-0.32535,0,0.013881
3.1,0.95,0.65,0,-0.046408,-0.21082,0,0.012609
3.1,1,0.65,0,0,0,0,0.0076799
3.1,0,0.7,0,0,0,0,-0.034848
3.1,0.05,0.7,0,-0.012172,0.102,0,-0.036276
3.1,0.1,0.7,0,-0.02976,0.16067,0,-0.037678
3.1,0.15,0.7,0,-0.048253,0.1882,0,-0.037362
3.1,0.2,0.7,0,-0.062624,0.1968,0,-0.037065
3.1,0.25,0.7,0,-0.072479,0.19496,0,-0.037531
3.1,0.3,0.7,0,-0.078686,0.18743,0,-0.039057
3.1,0.35,0.7,0,-0.082382,0.17615,0,-0.041752
3.1,0.4,0.7,0,-0.084793,0.16114,0,-0.045571
3.1,0.45,0.7,0,-0.08717,0.14109,0,-0.050264
3.1,0.5,0.7,0,-0.090777,0.11389,0,-0.055283
3.1,0.55,0.7,0,-0.096818,0.077004,0,-0.059681
3.1,0.6,0.7,0,-0.10627,0.027897,0,-0.062065
3.1,0.65,0.7,0,-0.11957,-0.035553,0,-0.060679
3.1,0.7,0.7,0,-0.13593,-0.11398,0,-0.05378
3.1,0.75,0.7,0,-0.15242,-0.20487,0,-0.04022
3.1,0.8,0.7,0,-0.16254,-0.29904,0,-0.020354
3.1,0.85,0.7,0,-0.15503,-0.37383,0,0.0028469
3.1,0.9,0.7,0,-0.1184,-0.38467,0,0.022233
3.1,0.95,0.7,0,-0.058821,-0.27063,0,0.027014
3.1,1,0.7,0,0,0,0,0.024278
3.1,0,0.75,0,0,0,0,-0.04541
3.1,0.05,0.75,0,-0.017807,0.11902,0,-0.04656
3.1,0.1,0.75,0,-0.037872,0.17972,0,-0.046818
3.1,0.15,0.75,0,-0.054355,0.20298,0,-0.044779
3.1,0.2,0.75,0,-0.062646,0.20594,0,-0.042986
3.1,0.25,0.75,0,-0.063801,0.19912,0,-0.042423
3.1,0.3,0.75,0,-0.059818,0.1879,0,-0.043404
3.1,0.35,0.75,0,-0.052548,0.17437,0,-0.046011
3.1,0.4,0.75,0,-0.043673,0.15855,0,-0.050151
3.1,0.45,0.75,0,-0.034822,0.13919,0,-0.055518
3.1,0.5,0.75,0,-0.02769,0.11423,0,-0.06147
3.1,0.55,0.75,0,-0.024063,0.081127,0,-0.066909
3.1,0.6,0.75,0,-0.025827,0.03713,0,-0.070269
3.1,0.65,0.75,0,-0.03467,-0.020457,0,-0.069369
3.1,0.7,0.75,0,-0.051537,-0.093851,0,-0.062014
3.1,0.75,0.75,0,-0.075769,-0.18374,0,-0.046417
3.1,0.8,0.75,0,-0.10292,-0.28603,0,-0.021996
3.1,0.85,0.75,0,-0.12113,-0.38346,0,0.0090874
3.1,0.9,0.75,0,-0.11299,-0.42877,0,0.038895
3.1,0.95,0.75,0,-0.067839,-0.33285,0,0.054347
3.1,1,0.75,0,0,0,0,0.056731
3.1,0,0.8,0,0,0,0,-0.060788
3.1,0.05,0.8,0,-0.028186,0.1416,0,-0.060554
3.1,0.1,0.8,0,-0.050405,0.19876,0,-0.0576
3.1,0.15,0.8,0,-0.060602,0.21219,0,-0.052248
3.1,0.2,0.8,0,-0.057425,0.20584,0,-0.047934
3.1,0.25,0.8,0,-0.044851,0.19203,0,-0.045688
3.1,0.3,0.8,0,-0.026533,0.17619,0,-0.04569
3.1,0.35,0.8,0,-0.0051046,0.16009,0,-0.047878
3.1,0.4,0.8,0,0.017406,0.14354,0,-0.052026
3.1,0.45,0.8,0,0.039207,0.12527,0,-0.057697
3.1,0.5,0.8,0,0.058452,0.10334,0,-0.064099
3.1,0.55,0.8,0,0.073088,0.075409,0,-0.069949
3.1,0.6,0.8,0,0.080744,0.038891,0,-0.073434
3.1,0.65,0.8,0,0.07881,-0.0089634,0,-0.07216
3.1,0.7,0.8,0,0.064712,-0.071194,0,-0.063494
3.1,0.75,0.8,0,0.03653,-0.151,0,-0.044962
3.1,0.8,0.8,0,-0.0050286,-0.25008,0,-0.015147
3.1,0.85,0.8,0,-0.050853,-0.36084,0,0.025419
3.1,0.9,0.8,0,-0.08175,-0.44329,0,0.068916
3.1,0.95,0.8,0,-0.066206,-0.38792,0,0.10141
3.1,1,0.8,0,0,0,0,0.11319
3.1,0,0.85,0,0,0,0,-0.087174
3.1,0.05,0.85,0,-0.043509,0.17145,0,-0.081911
3.1,0.1,0.85,0,-0.061532,0.21232,0,-0.070501
3.1,0.15,0.85,0,-0.05317,0.20802,0,-0.05938
3.1,0.2,0.85,0,-0.028179,0.18906,0,-0.051258
3.1,0.25,0.85,0,0.0054368,0.16768,0,-0.046693
3.1,0.3,0.85,0,0.042649,0.14787,0,-0.045406
3.1,0.35,0.85,0,0.080607,0.13029,0,-0.046993
3.1,0.4,0.85,0,0.1175,0.11419,0,-0.050963
3.1,0.45,0.85,0,0.15188,0.09816,0,-0.056651
3.1,0.5,0.85,0,0.1822,0.08046,0,-0.063053
3.1,0.55,0.85,0,0.20661,0.059122,0,-0.068679
3.1,0.6,0.85,0,0.22267,0.032008,0,-0.071476
3.1,0.65,0.85,0,0.2274,-0.0032288,0,-0.068788
3.1,0.7,0.85,0,0.21727,-0.049414,0,-0.057514
3.1,0.75,0.85,0,0.18829,-0.11066,0,-0.034549
3.1,0.8,0.85,0,0.13708,-0.19314,0,0.0025448
3.1,0.85,0.85,0,0.06669,-0.30113,0,0.054938
3.1,0.9,0.85,0,-0.010748,-0.41363,0,0.11638
3.1,0.95,0.85,0,-0.042034,-0.4204,0,0.17749
3.1,1,0.85,0,0,0,0,0.20725
3.1,0,0.9,0,0,0,0,-0.13873
3.1,0.05,0.9,0,-0.044633,0.20935,0,-0.11709
3.1,0.1,0.9,0,-0.032032,0.20378,0,-0.084033
3.1,0.15,0.9,0,0.020683,0.173,0,-0.064362
3.1,0.2,0.9,0,0.079797,0.14348,0,-0.05121
3.1,0.25,0.9,0,0.1389,0.11882,0,-0.044101
3.1,0.3,0.9,0,0.19475,0.099282,0,-0.041723
3.1,0.35,0.9,0,0.24616,0.083859,0,-0.042965
3.1,0.4,0.9,0,0.29273,0.071118,0,-0.046912
3.1,0.45,0.9,0,0.33413,0.059589,0,-0.052619
3.1,0.5,0.9,0,0.36968,0.047842,0,-0.058872
3.1,0.55,0.9,0,0.39814,0.034471,0,-0.063991
3.1,0.6,0.9,0,0.41748,0.01805,0,-0.065699
3.1,0.65,0.9,0,0.425,-0.0029029,0,-0.061035
3.1,0.7,0.9,0,0.41706,-0.030279,0,-0.04654
3.1,0.75,0.9,0,0.3887,-0.067423,0,-0.018298
3.1,0.8,0.9,0,0.33358,-0.12132,0,0.02782
3.1,0.85,0.9,0,0.24749,-0.20546,0,0.09552
3.1,0.9,0.9,0,0.1235,-0.32549,0,0.18333
3.1,0.95,0.9,0,0.030975,-0.39822,0,0.29887
3.1,1,0.9,0,0,0,0,0.36628
3.1,0,0.95,0,0,0,0,-0.27372
3.1,0.05,0.95,0,0.11742,0.18399,0,-0.19317
3.1,0.1,0.95,0,0.19085,0.14439,0,-0.089096
3.1,0.15,0.95,0,0.29687,0.10422,0,-0.055035
3.1,0.2,0.95,0,0.38004,0.077106,0,-0.039155
3.1,0.25,0.95,0,0.4467,0.058207,0,-0.031893
3.1,0.3,0.95,0,0.50182,0.044948,0,-0.030442
3.1,0.35,0.95,0,0.54805,0.035568,0,-0.032951
3.1,0.4,0.95,0,0.58712,0.028605,0,-0.038045
3.1,0.45,0.95,0,0.62004,0.022907,0,-0.044595
3.1,0.5,0.95,0,0.64711,0.017566,0,-0.051334
3.1,0.55,0.95,0,0.66789,0.011836,0,-0.056574
3.1,0.6,0.95,0,0.6812,0.0050545,0,-0.058037
3.1,0.65,0.95,0,0.68517,-0.0033091,0,-0.052745
3.1,0.7,0.95,0,0.67698,-0.014095,0,-0.036875
3.1,0.75,0.95,0,0.65261,-0.029019,0,-0.0055869
3.1,0.8,0.95,0,0.60517,-0.051969,0,0.047369
3.1,0.85,0.95,0,0.52618,-0.094151,0,0.13188
3.1,0.9,0.95,0,0.3821,-0.17393,0,0.26057
3.1,0.95,0.95,0,0.23387,-0.2564,0,0.47956
3.1,1,0.95,0,0,0,0,0.62159
3.1,0,1,0,0.5,0,0,-0.37421
3.1,0.05,1,0,1,0,0,-0.24723
3.1,0.1,1,0,1,0,0,-0.087669
3.1,0.15,1,0,1,0,0,-0.044159
3.1,0.2,1,0,1,0,0,-0.028324
3.1,0.25,1,0,1,0,0,-0.022143
3.1,0.3,1,0,1,0,0,-0.022016
3.1,0.35,1,0,1,0,0,-0.025817
3.1,0.4,1,0,1,0,0,-0.031967
3.1,0.45,1,0,1,0,0,-0.039295
3.1,0.5,1,0,1,0,0,-0.046574
3.1,0.55,1,0,1,0,0,-0.052182
3.1,0.6,1,0,1,0,0,-0.053937
3.1,0.65,1,0,1,0,0,-0.049019
3.1,0.7,1,0,1,0,0,-0.033389
3.1,0.75,1,0,1,0,0,-0.0017079
3.1,0.8,1,0,1,0,0,0.05334
3.1,0.85,1,0,1,0,0,0.14594
3.1,0.9,1,0,1,0,0,0.2993
3.1,0.95,1,0,1,0,0,0.58555
3.1,1,1,0,0.5,0,0,0.77658
3.1,0,0,0.1,0,0,0,2.7231e-08
3.1,0.05,0,0.1,0,0,0,-0.00025051
3.1,0.1,0,0.1,0,0,0,-0.0007184
3.1,0.15,0,0.1,0,0,0,-0.0010689
3.1,0.2,0,0.1,0,0,0,-0.0012032
3.1,0.25,0,0.1,0,0,0,-0.0010551
3.1,0.3,0,0.1,0,0,0,-0.00060427
3.1,0.35,0,0.1,0,0,0,0.00014507
3.1,0.4,0,0.1,0,0,0,0.0011738
3.1,0.45,0,0.1,0,0,0,0.0024455
3.1,0.5,0,0.1,0,0,0,0.0038985
3.1,0.55,0,0.1,0,0,0,0.0054394
3.1,0.6,0,0.1,0,0,0,0.0069422
3.1,0.65,0,0.1,0,0,0,0.0082588
3.1,0.7,0,0.1,0,0,0,0.0092424
3.1,0.75,0,0.1,0,0,0,0.0097827
3.1,0.8,0,0.1,0,0,0,0.0098442
3.1,0.85,0,0.1,0,0,0,0.0094953
3.1,0.9,0,0.1,0,0,0,0.0088969
3.1,0.95,0,0.1,0,0,0,0.0083204
3.1,1,0,0.1,0,0,0,0.0080808
3.1,0,0.05,0.1,0,0,0,0.00024459
3.1,0.05,0.05,0.1,-0.00038151,0.00037395,0,-9.5108e-06
3.1,0.1,0.05,0.1,-0.0019465,0.0012141,0,-0.00044996
3.1,0.15,0.05,0.1,-0.0046771,0.0018721,0,-0.00073755
3.1,0.2,0.05,0.1,-0.0080924,0.0022438,0,-0.00082292
3.1,0.25,0.05,0.1,-0.011827,0.0023665,0,-0.00065796
3.1,0.3,0.05,0.1,-0.015557,0.0022873,0,-0.0002244
3.1,0.35,0.05,0.1,-0.018996,0.0020357,0,0.00047531
3.1,0.4,0.05,0.1,-0.021883,0.0016223,0,0.0014255
3.1,0.45,0.05,0.1,-0.023971,0.0010508,0,0.0025943
3.1,0.5,0.05,0.1,-0.025032,0.00033388,0,0.0039259
3.1,0.55,0.05,0.1,-0.024878,-0.00049153,0,0.0053369
3.1,0.6,0.05,0.1,-0.023408,-0.0013508,0,0.0067141
3.1,0.65,0.05,0.1,-0.02066,-0.0021303,0,0.0079227
3.1,0.7,0.05,0.1,-0.016859,-0.0026927,0,0.0088312
3.1,0.75,0.05,0.1,-0.012426,-0.0029042,0,0.0093411
3.1,0.8,0.05,0.1,-0.0079413,-0.0026767,0,0.0094211
3.1,0.85,0.05,0.1,-0.0040451,-0.0020142,0,0.0091324
3.1,0.9,0.05,0.1,-0.0012969,-0.0010551,0,0.0086192
3.1,0.95,0.05,0.1,-4.5549e-05,-0.00011737,0,0.0080879
3.1,1,0.05,0.1,0,0,0,0.0078473
3.1,0,0.1,0.1,0,0,0,0.00072303
3.1,0.05,0.1,0.1,-0.0013111,0.0019571,0,0.00041827
3.1,0.1,0.1,0.1,-0.0045623,0.0043307,0,-4.6559e-05
3.1,0.15,0.1,0.1,-0.0096615,0.0061121,0,-0.00027044
3.1,0.2,0.1,0.1,-0.015788,0.0071222,0,-0.00029889
3.1,0.25,0.1,0.1,-0.022363,0.0074289,0,-0.00011907
3.1,0.3,0.1,0.1,-0.02887,0.0071306,0,0.00028074
3.1,0.35,0.1,0.1,-0.034833,0.0062971,0,0.00089999
3.1,0.4,0.1,0.1,-0.039812,0.0049634,0,0.0017293
3.1,0.45,0.1,0.1,-0.043393,0.0031564,0,0.002746
3.1,0.5,0.1,0.1,-0.045203,0.0009329,0,0.0039065
3.1,0.55,0.1,0.1,-0.044945,-0.0015812,0,0.0051425
3.1,0.6,0.1,0.1,-0.042459,-0.0041624,0,0.0063572
3.1,0.65,0.1,0.1,-0.037812,-0.0064898,0,0.0074324
3.1,0.7,0.1,0.1,-0.03136,-0.0081829,0,0.0082509
3.1,0.75,0.1,0.1,-0.023765,-0.0088788,0,0.0087228
3.1,0.8,0.1,0.1,-0.015951,-0.0083438,0,0.0088157
3.1,0.85,0.1,0.1,-0.0089437,-0.0065931,0,0.0085782
3.1,0.9,0.1,0.1,-0.003657,-0.0039789,0,0.0081265
3.1,0.95,0.1,0.1,-0.00078211,-0.0012686,0,0.0075635
3.1,1,0.1,0.1,0,0,0,0.0072624
3.1,0,0.15,0.1,0,0,0,0.001109
3.1,0.05,0.15,0.1,-0.0022329,0.0049417,0,0.00069747
3.1,0.1,0.15,0.1,-0.0071019,0.0096,0,0.00010312
3.1,0.15,0.15,0.1,-0.014369,0.012932,0,-0.00014336
3.1,0.2,0.15,0.1,-0.022859,0.014782,0,-0.00017417
3.1,0.25,0.15,0.1,-0.031833,0.015281,0,-8.9304e-06
3.1,0.3,0.15,0.1,-0.04065,0.014593,0,0.00035529
3.1,0.35,0.15,0.1,-0.048713,0.012838,0,0.00091803
3.1,0.4,0.15,0.1,-0.055466,0.010086,0,0.0016764
3.1,0.45,0.15,0.1,-0.060382,0.0063991,0,0.0026181
3.1,0.5,0.15,0.1,-0.062975,0.0019008,0,0.0037117
3.1,0.55,0.15,0.1,-0.062844,-0.0031566,0,0.0048994
3.1,0.6,0.15,0.1,-0.059752,-0.0083421,0,0.0060899
3.1,0.65,0.15,0.1,-0.053732,-0.013044,0,0.0071635
3.1,0.7,0.15,0.1,-0.045178,-0.016535,0,0.0079939
3.1,0.75,0.15,0.1,-0.034897,-0.018114,0,0.0084747
3.1,0.8,0.15,0.1,-0.024065,-0.017315,0,0.0085555
3.1,0.85,0.15,0.1,-0.014057,-0.01413,0,0.008272
3.1,0.9,0.15,0.1,-0.00617,-0.009166,0,0.0077251
3.1,0.95,0.15,0.1,-0.0015659,-0.0037191,0,0.0069605
3.1,1,0.15,0.1,0,0,0,0.0065207
3.1,0,0.2,0.1,0,0,0,0.0012501
3.1,0.05,0.2,0.1,-0.0030517,0.0091376,0,0.00071997
3.1,0.1,0.2,0.1,-0.0094187,0.016702,0,-3.2236e-05
3.1,0.15,0.2,0.1,-0.018695,0.021869,0,-0.0003335
3.1,0.2,0.2,0.1,-0.029351,0.024648,0,-0.00039383
3.1,0.25,0.2,0.1,-0.040504,0.025301,0,-0.00026109
3.1,0.3,0.2,0.1,-0.051431,0.024091,0,6.033e-05
3.1,0.35,0.2,0.1,-0.061466,0.021194,0,0.00057131
3.1,0.4,0.2,0.1,-0.06998,0.016711,0,0.0012774
3.1,0.45,0.2,0.1,-0.07636,0.010733,0,0.0021792
3.1,0.5,0.2,0.1,-0.080011,0.0034427,0,0.003258
3.1,0.55,0.2,0.1,-0.080407,-0.004778,0,0.0044693
3.1,0.6,0.2,0.1,-0.077169,-0.013274,0,0.0057246
3.1,0.65,0.2,0.1,-0.070208,-0.0211,0,0.006892
3.1,0.7,0.2,0.1,-0.05986,-0.027098,0,0.0078216
3.1,0.75,0.2,0.1,-0.046989,-0.030104,0,0.0083724
3.1,0.8,0.2,0.1,-0.033008,-0.029285,0,0.0084587
3.1,0.85,0.2,0.1,-0.019696,-0.024507,0,0.0080962
3.1,0.9,0.2,0.1,-0.008873,-0.016604,0,0.0073798
3.1,0.95,0.2,0.1,-0.0023477,-0.0074438,0,0.0063249
3.1,1,0.2,0.1,0,0,0,0.0057025
3.1,0,0.25,0.1,0,0,0,0.0010009
3.1,0.05,0.25,0.1,-0.0037821,0.014447,0,0.00035608
3.1,0.1,0.25,0.1,-0.011532,0.025514,0,-0.00055445
3.1,0.15,0.25,0.1,-0.022686,0.032789,0,-0.00092275
3.1,0.2,0.25,0.1,-0.035377,0.036585,0,-0.0010289
3.1,0.25,0.25,0.1,-0.048604,0.037383,0,-0.00094429
3.1,0.3,0.25,0.1,-0.061594,0.03558,0,-0.00067796
3.1,0.35,0.25,0.1,-0.073648,0.031421,0,-0.00022514
3.1,0.4,0.25,0.1,-0.084099,0.025026,0,0.00043098
3.1,0.45,0.25,0.1,-0.092267,0.016483,0,0.0013081
3.1,0.5,0.25,0.1,-0.097439,0.0059994,0,0.0024073
3.1,0.55,0.25,0.1,-0.098918,-0.005946,0,0.003696
3.1,0.6,0.25,0.1,-0.096115,-0.018489,0,0.0050904
3.1,0.65,0.25,0.1,-0.088704,-0.030322,0,0.006449
3.1,0.7,0.25,0.1,-0.076834,-0.039761,0,0.0075854
3.1,0.75,0.25,0.1,-0.061332,-0.045015,0,0.0083031
3.1,0.8,0.25,0.1,-0.043818,-0.044655,0,0.008457
3.1,0.85,0.25,0.1,-0.026568,-0.038223,0,0.0080255
3.1,0.9,0.25,0.1,-0.012134,-0.026696,0,0.0070966
3.1,0.95,0.25,0.1,-0.0032467,-0.01261,0,0.0056614
3.1,1,0.25,0.1,0,0,0,0.0048001
3.1,0,0.3,0.1,0,0,0,0.00024379
3.1,0.05,0.3,0.1,-0.0044465,0.020782,0,-0.00050893
3.1,0.1,0.3,0.1,-0.013479,0.035933,0,-0.0015726
3.1,0.15,0.3,0.1,-0.026393,0.045597,0,-0.002016
3.1,0.2,0.3,0.1,-0.041015,0.050528,0,-0.0021834
3.1,0.25,0.3,0.1,-0.056252,0.051514,0,-0.0021672
3.1,0.3,0.3,0.1,-0.071311,0.049135,0,-0.0019787
3.1,0.35,0.3,0.1,-0.085499,0.043714,0,-0.0016071
3.1,0.4,0.3,0.1,-0.098144,0.035363,0,-0.0010208
3.1,0.45,0.3,0.1,-0.10852,0.024127,0,-0.00017988
3.1,0.5,0.3,0.1,-0.11579,0.010169,0,0.00094544
3.1,0.55,0.3,0.1,-0.11904,-0.0060121,0,0.0023435
3.1,0.6,0.3,0.1,-0.11741,-0.023392,0,0.0039455
3.1,0.65,0.3,0.1,-0.1102,-0.040298,0,0.0056055
3.1,0.7,0.3,0.1,-0.097222,-0.054424,0,0.0070927
3.1,0.75,0.3,0.1,-0.079112,-0.063132,0,0.0081314
3.1,0.8,0.3,0.1,-0.057611,-0.064075,0,0.0084801
3.1,0.85,0.3,0.1,-0.03555,-0.056117,0,0.0080443
3.1,0.9,0.3,0.1,-0.016465,-0.04019,0,0.0068865
3.1,0.95,0.3,0.1,-0.0044486,-0.019621,0,0.0049614
3.1,1,0.3,0.1,0,0,0,0.0037813
3.1,0,0.35,0.1,0,0,0,-0.0011228
3.1,0.05,0.35,0.1,-0.0050575,0.028066,0,-0.0019765
3.1,0.1,0.35,0.1,-0.015277,0.047849,0,-0.0031874
3.1,0.15,0.35,0.1,-0.029827,0.060185,0,-0.0037137
3.1,0.2,0.35,0.1,-0.046255,0.066393,0,-0.0039615
3.1,0.25,0.35,0.1,-0.063403,0.067664,0,-0.0040435
3.1,0.3,0.35,0.1,-0.080493,0.064817,0,-0.0039733
3.1,0.35,0.35,0.1,-0.096877,0.058258,0,-0.0037328
3.1,0.4,0.35,0.1,-0.11192,0.048067,0,-0.0032728
3.1,0.45,0.35,0.1,-0.12487,0.034176,0,-0.0025246
3.1,0.5,0.35,0.1,-0.1348,0.016615,0,-0.00142
3.1,0.55,0.35,0.1,-0.14059,-0.004208,0,7.4629e-05
3.1,0.6,0.35,0.1,-0.14099,-0.027207,0,0.0019271
3.1,0.65,0.35,0.1,-0.13486,-0.050387,0,0.0040003
3.1,0.7,0.35,0.1,-0.12148,-0.070765,0,0.0060235
3.1,0.75,0.35,0.1,-0.10109,-0.08462,0,0.0076178
3.1,0.8,0.35,0.1,-0.075331,-0.088246,0,0.0083912
3.1,0.85,0.35,0.1,-0.047531,-0.079277,0,0.0081113
3.1,0.9,0.35,0.1,-0.022451,-0.058186,0,0.0067624
3.1,0.95,0.35,0.1,-0.0061788,-0.029156,0,0.0042186
3.1,1,0.35,0.1,0,0,0,0.0026079
3.1,0,0.4,0.1,0,0,0,-0.0031913
3.1,0.05,0.4,0.1,-0.0056176,0.036223,0,-0.0041395
3.1,0.1,0.4,0.1,-0.016921,0.061144,0,-0.0054924
3.1,0.15,0.4,0.1,-0.032947,0.076409,0,-0.0061108
3.1,0.2,0.4,0.1,-0.050984,0.084035,0,-0.0064634
3.1,0.25,0.4,0.1,-0.06983,0.085719,0,-0.0066857
3.1,0.3,0.4,0.1,-0.088759,0.082577,0,-0.0067962
3.1,0.35,0.4,0.1,-0.10721,0.075114,0,-0.006771
3.1,0.4,0.4,0.1,-0.12463,0.063347,0,-0.0065422
3.1,0.45,0.4,0.1,-0.14031,0.047028,0,-0.006006
3.1,0.5,0.4,0.1,-0.15328,0.025941,0,-0.0050398
3.1,0.55,0.4,0.1,-0.16221,0.00026852,0,-0.0035377
3.1,0.6,0.4,0.1,-0.16553,-0.028993,0,-0.001458
3.1,0.65,0.4,0.1,-0.16157,-0.059651,0,0.001111
3.1,0.7,0.4,0.1,-0.14894,-0.088071,0,0.0038844
3.1,0.75,0.4,0.1,-0.12715,-0.10926,0,0.0063653
3.1,0.8,0.4,0.1,-0.097407,-0.11767,0,0.0079426
3.1,0.85,0.4,0.1,-0.063234,-0.10889,0,0.0081393
3.1,0.9,0.4,0.1,-0.030704,-0.082118,0,0.0067502
3.1,0.95,0.4,0.1,-0.0087103,-0.04221,0,0.0034632
3.1,1,0.4,0.1,0,0,0,0.0012771
3.1,0,0.45,0.1,0,0,0,-0.0060439
3.1,0.05,0.45,0.1,-0.0061284,0.045173,0,-0.0070815
3.1,0.1,0.45,0.1,-0.018398,0.075669,0,-0.0085714
3.1,0.15,0.45,0.1,-0.035681,0.094053,0,-0.0092894
3.1,0.2,0.45,0.1,-0.055008,0.10318,0,-0.009772
3.1,0.25,0.45,0.1,-0.075148,0.10538,0,-0.010184
3.1,0.3,0.45,0.1,-0.095455,0.10213,0,-0.010556
3.1,0.35,0.45,0.1,-0.1155,0.094053,0,-0.010863
3.1,0.4,0.45,0.1,-0.13488,0.081096,0,-0.011022
3.1,0.45,0.45,0.1,-0.15299,0.062761,0,-0.010889
3.1,0.5,0.45,0.1,-0.16891,0.038486,0,-0.010274
3.1,0.55,0.45,0.1,-0.18125,0.0080753,0,-0.0089618
3.1,0.6,0.45,0.1,-0.18819,-0.027762,0,-0.006787
3.1,0.65,0.45,0.1,-0.18757,-0.066852,0,-0.0037213
3.1,0.7,0.45,0.1,-0.17724,-0.10507,0,2.282e-06
3.1,0.75,0.45,0.1,-0.15573,-0.13614,0,0.0037845
3.1,0.8,0.45,0.1,-0.12326,-0.15223,0,0.0067304
3.1,0.85,0.45,0.1,-0.082913,-0.14587,0,0.0079665
3.1,0.9,0.45,0.1,-0.041779,-0.11359,0,0.0068973
3.1,0.95,0.45,0.1,-0.012385,-0.060101,0,0.002806
3.1,1,0.45,0.1,0,0,0,-0.00011895
3.1,0,0.5,0.1,0,0,0,-0.0097498
3.1,0.05,0.5,0.1,-0.0066113,0.054833,0,-0.010874
3.1,0.1,0.5,0.1,-0.019729,0.091238,0,-0.012494
3.1,0.15,0.5,0.1,-0.037988,0.1128,0,-0.013307
3.1,0.2,0.5,0.1,-0.058125,0.12338,0,-0.013931
3.1,0.25,0.5,0.1,-0.07889,0.12607,0,-0.014573
3.1,0.3,0.5,0.1,-0.099747,0.12281,0,-0.015288
3.1,0.35,0.5,0.1,-0.12044,0.1144,0,-0.016059
3.1,0.4,0.5,0.1,-0.14077,0.10068,0,-0.016795
3.1,0.45,0.5,0.1,-0.16036,0.080891,0,-0.017318
3.1,0.5,0.5,0.1,-0.17847,0.05405,0,-0.017356
3.1,0.55,0.5,0.1,-0.19383,0.019451,0,-0.016559
3.1,0.6,0.5,0.1,-0.20457,-0.022707,0,-0.014567
3.1,0.65,0.5,0.1,-0.20826,-0.070567,0,-0.011143
3.1,0.7,0.5,0.1,-0.20206,-0.11987,0,-0.0063638
3.1,0.75,0.5,0.1,-0.18333,-0.16332,0,-0.00084891
3.1,0.8,0.5,0.1,-0.15072,-0.19066,0,0.0042023
3.1,0.85,0.5,0.1,-0.10589,-0.19031,0,0.00735
3.1,0.9,0.5,0.1,-0.055998,-0.15404,0,0.0072938
3.1,0.95,0.5,0.1,-0.017628,-0.084425,0,0.0025146
3.1,1,0.5,0.1,0,0,0,-0.0012875
3.1,0,0.55,0.1,0,0,0,-0.014368
3.1,0.05,0.55,0.1,-0.0071432,0.065151,0,-0.015581
3.1,0.1,0.55,0.1,-0.021036,0.10765,0,-0.017313
3.1,0.15,0.55,0.1,-0.039939,0.1322,0,-0.018181
3.1,0.2,0.55,0.1,-0.060226,0.14393,0,-0.018915
3.1,0.25,0.55,0.1,-0.080637,0.14688,0,-0.019789
