"t","x","y"
2.0001,0.17773913,0.584
2.0001,0.19043478,0.584
2.0001,0.20313044,0.584
2.0001,0.2158261,0.584
2.0001,0.22852173,0.584
2.0001,0.24121739,0.584
2.0001,0.25391304,0.584
2.0001,0.2666087,0.584
2.0001,0.27930436,0.584
2.0001,0.292,0.584
2.0001,0.29799986,0.584
2.0001,0.30399975,0.584
2.0001,0.30999961,0.584
2.0001,0.31599948,0.584
2.0001,0.33010477,0.584
2.0001,0.34421006,0.584
2.0001,0.35831535,0.584
2.0001,0.37242064,0.584
2.0001,0.38652593,0.584
2.0001,0.40063122,0.584
2.0001,0.4147365,0.584
2.0001,0.4288418,0.584
2.0001,0.4429471,0.584
2.0001,0.45705238,0.584
2.0001,0.47115767,0.584
2.0001,0.48526296,0.584
2.0001,0.49936825,0.584
2.0001,0.5134736,0.584
2.0001,0.52757883,0.584
2.0001,0.54168415,0.584
2.0001,0.5557894,0.584
2.0001,0.56989473,0.584
2.0001,0.584,0.584
2.1002,0.0,0.584
2.1002,0.012695652,0.584
2.1002,0.025391305,0.584
2.1002,0.03808696,0.584
2.1002,0.05078261,0.584
2.1002,0.06347826,0.584
2.1002,0.07617392,0.584
2.1002,0.088869564,0.584
2.1002,0.10156522,0.584
2.1002,0.11426087,0.584
2.1002,0.12695652,0.584
2.1002,0.13965218,0.584
2.1002,0.15234783,0.584
2.1002,0.16504347,0.584
2.1002,0.17773913,0.584
2.1002,0.19043478,0.584
2.1002,0.20313044,0.584
2.1002,0.2158261,0.584
2.1002,0.22852173,0.584
2.1002,0.24121739,0.584
2.1002,0.25391304,0.584
2.1002,0.2666087,0.584
2.1002,0.27930436,0.584
2.1002,0.292,0.584
2.1002,0.29799986,0.584
2.1002,0.30399975,0.584
2.1002,0.30999961,0.584
2.1002,0.31599948,0.584
2.1002,0.33010477,0.584
2.1002,0.34421006,0.584
2.1002,0.35831535,0.584
2.1002,0.37242064,0.584
2.1002,0.38652593,0.584
2.1002,0.40063122,0.584
2.1002,0.4147365,0.584
2.1002,0.4288418,0.584
2.1002,0.4429471,0.584
2.1002,0.45705238,0.584
2.1002,0.47115767,0.584
2.1002,0.48526296,0.584
2.1002,0.49936825,0.584
2.1002,0.5134736,0.584
2.1002,0.52757883,0.584
2.1002,0.54168415,0.584
2.1002,0.5557894,0.584
2.1002,0.56989473,0.584
2.1002,0.584,0.584
2.1996,0.0,0.584
2.1996,0.012695652,0.584
2.1996,0.025391305,0.584
2.1996,0.03808696,0.584
2.1996,0.05078261,0.584
2.1996,0.06347826,0.584
2.1996,0.07617392,0.584
2.1996,0.088869564,0.584
2.1996,0.10156522,0.584
2.1996,0.11426087,0.584
2.1996,0.12695652,0.584
2.1996,0.13965218,0.584
2.1996,0.15234783,0.584
2.1996,0.16504347,0.584
2.1996,0.17773913,0.584
2.1996,0.19043478,0.584
2.1996,0.20313044,0.584
2.1996,0.2158261,0.584
2.1996,0.22852173,0.584
2.1996,0.24121739,0.584
2.1996,0.25391304,0.584
2.1996,0.2666087,0.584
2.1996,0.27930436,0.584
2.1996,0.292,0.584
2.1996,0.29799986,0.584
2.1996,0.30399975,0.584
2.1996,0.30999961,0.584
2.1996,0.31599948,0.584
2.1996,0.33010477,0.584
2.1996,0.34421006,0.584
2.1996,0.35831535,0.584
2.1996,0.37242064,0.584
2.1996,0.38652593,0.584
2.1996,0.40063122,0.584
2.1996,0.4147365,0.584
2.1996,0.4288418,0.584
2.1996,0.4429471,0.584
2.1996,0.45705238,0.584
2.1996,0.47115767,0.584
2.1996,0.48526296,0.584
2.1996,0.49936825,0.584
2.1996,0.5134736,0.584
2.1996,0.52757883,0.584
2.1996,0.54168415,0.584
2.1996,0.5557894,0.584
2.1996,0.56989473,0.584
2.1996,0.584,0.584
2.2994,0.0,0.584
2.2994,0.012695652,0.584
2.2994,0.025391305,0.584
2.2994,0.03808696,0.584
2.2994,0.05078261,0.584
2.2994,0.06347826,0.584
2.2994,0.07617392,0.584
2.2994,0.088869564,0.584
2.2994,0.10156522,0.584
2.2994,0.11426087,0.584
2.2994,0.12695652,0.584
2.2994,0.13965218,0.584
2.2994,0.15234783,0.584
2.2994,0.16504347,0.584
2.2994,0.17773913,0.584
2.2994,0.19043478,0.584
2.2994,0.20313044,0.584
2.2994,0.2158261,0.584
2.2994,0.22852173,0.584
2.2994,0.24121739,0.584
2.2994,0.25391304,0.584
2.2994,0.2666087,0.584
2.2994,0.27930436,0.584
2.2994,0.292,0.584
2.2994,0.29799986,0.584
2.2994,0.30399975,0.584
2.2994,0.30999961,0.584
2.2994,0.31599948,0.584
2.2994,0.33010477,0.584
2.2994,0.34421006,0.584
2.2994,0.35831535,0.584
2.2994,0.37242064,0.584
2.2994,0.38652593,0.584
2.2994,0.40063122,0.584
2.2994,0.4147365,0.584
2.2994,0.4288418,0.584
2.2994,0.4429471,0.584
2.2994,0.45705238,0.584
2.2994,0.47115767,0.584
2.2994,0.48526296,0.584
2.2994,0.49936825,0.584
2.2994,0.5134736,0.584
2.2994,0.52757883,0.584
2.2994,0.54168415,0.584
2.2994,0.5557894,0.584
2.2994,0.56989473,0.584
2.2994,0.584,0.584
2.3992,0.0,0.584
2.3992,0.012695652,0.584
2.3992,0.025391305,0.584
2.3992,0.03808696,0.584
2.3992,0.05078261,0.584
2.3992,0.06347826,0.584
2.3992,0.07617392,0.584
2.3992,0.088869564,0.584
2.3992,0.10156522,0.584
2.3992,0.11426087,0.584
2.3992,0.12695652,0.584
2.3992,0.13965218,0.584
2.3992,0.15234783,0.584
2.3992,0.16504347,0.584
2.3992,0.17773913,0.584
2.3992,0.19043478,0.584
2.3992,0.20313044,0.584
2.3992,0.2158261,0.584
2.3992,0.22852173,0.584
2.3992,0.24121739,0.584
2.3992,0.25391304,0.584
2.3992,0.2666087,0.584
2.3992,0.27930436,0.584
2.3992,0.292,0.584
2.3992,0.29799986,0.584
2.3992,0.30399975,0.584
2.3992,0.30999961,0.584
2.3992,0.31599948,0.584
2.3992,0.33010477,0.584
2.3992,0.34421006,0.584
2.3992,0.35831535,0.584
2.3992,0.37242064,0.584
2.3992,0.38652593,0.584
2.3992,0.40063122,0.584
2.3992,0.4147365,0.584
2.3992,0.4288418,0.584
2.3992,0.4429471,0.584
2.3992,0.45705238,0.584
2.3992,0.47115767,0.584
2.3992,0.48526296,0.584
2.3992,0.49936825,0.584
2.3992,0.5134736,0.584
2.3992,0.52757883,0.584
2.3992,0.54168415,0.584
2.3992,0.5557894,0.584
2.3992,0.56989473,0.584
2.3992,0.584,0.584
2.4993,0.0,0.584
2.4993,0.012695652,0.584
2.4993,0.025391305,0.584
2.4993,0.03808696,0.584
2.4993,0.05078261,0.584
2.4993,0.06347826,0.584
2.4993,0.07617392,0.584
2.4993,0.088869564,0.584
2.4993,0.10156522,0.584
2.4993,0.11426087,0.584
2.4993,0.12695652,0.584
2.4993,0.13965218,0.584
2.4993,0.15234783,0.584
2.4993,0.16504347,0.584
2.4993,0.17773913,0.584
2.4993,0.19043478,0.584
2.4993,0.20313044,0.584
2.4993,0.2158261,0.584
2.4993,0.22852173,0.584
2.4993,0.24121739,0.584
2.4993,0.25391304,0.584
2.4993,0.2666087,0.584
2.4993,0.27930436,0.584
2.4993,0.292,0.584
2.4993,0.29799986,0.584
2.4993,0.30399975,0.584
2.4993,0.30999961,0.584
2.4993,0.31599948,0.584
2.4993,0.33010477,0.584
2.4993,0.34421006,0.584
2.4993,0.35831535,0.584
2.4993,0.37242064,0.584
2.4993,0.38652593,0.584
2.4993,0.40063122,0.584
2.4993,0.4147365,0.584
2.4993,0.4288418,0.584
2.4993,0.4429471,0.584
2.4993,0.45705238,0.584
2.4993,0.47115767,0.584
2.4993,0.48526296,0.584
2.4993,0.49936825,0.584
2.4993,0.5134736,0.584
2.4993,0.52757883,0.584
2.4993,0.54168415,0.584
2.4993,0.5557894,0.584
2.4993,0.56989473,0.584
2.4993,0.584,0.584
2.6011,0.0,0.584
2.6011,0.012695652,0.584
2.6011,0.025391305,0.584
2.6011,0.03808696,0.584
2.6011,0.05078261,0.584
2.6011,0.06347826,0.584
2.6011,0.07617392,0.584
2.6011,0.088869564,0.584
2.6011,0.10156522,0.584
2.6011,0.11426087,0.584
2.6011,0.12695652,0.584
2.6011,0.13965218,0.584
2.6011,0.15234783,0.584
2.6011,0.16504347,0.584
2.6011,0.17773913,0.584
2.6011,0.19043478,0.584
2.6011,0.20313044,0.584
2.6011,0.2158261,0.584
2.6011,0.22852173,0.584
2.6011,0.24121739,0.584
2.6011,0.25391304,0.584
2.6011,0.2666087,0.584
2.6011,0.27930436,0.584
2.6011,0.292,0.584
2.6011,0.29799986,0.584
2.6011,0.30399975,0.584
2.6011,0.30999961,0.584
2.6011,0.31599948,0.584
2.6011,0.33010477,0.584
2.6011,0.34421006,0.584
2.6011,0.35831535,0.584
2.6011,0.37242064,0.584
2.6011,0.38652593,0.584
2.6011,0.40063122,0.584
2.6011,0.4147365,0.584
2.6011,0.4288418,0.584
2.6011,0.4429471,0.584
2.6011,0.45705238,0.584
2.6011,0.47115767,0.584
2.6011,0.48526296,0.584
2.6011,0.49936825,0.584
2.6011,0.5134736,0.584
2.6011,0.52757883,0.584
2.6011,0.54168415,0.584
2.6011,0.5557894,0.584
2.6011,0.56989473,0.584
2.6011,0.584,0.584
2.7005,0.0,0.584
2.7005,0.012695652,0.584
2.7005,0.025391305,0.584
2.7005,0.03808696,0.584
2.7005,0.05078261,0.584
2.7005,0.06347826,0.584
2.7005,0.07617392,0.584
2.7005,0.088869564,0.584
2.7005,0.10156522,0.584
2.7005,0.11426087,0.584
2.7005,0.12695652,0.584
2.7005,0.13965218,0.584
2.7005,0.15234783,0.584
2.7005,0.16504347,0.584
2.7005,0.17773913,0.584
2.7005,0.19043478,0.584
2.7005,0.20313044,0.584
2.7005,0.2158261,0.584
2.7005,0.22852173,0.584
2.7005,0.24121739,0.584
2.7005,0.25391304,0.584
2.7005,0.2666087,0.584
2.7005,0.27930436,0.584
2.7005,0.292,0.584
2.7005,0.29799986,0.584
2.7005,0.30399975,0.584
2.7005,0.30999961,0.584
2.7005,0.31599948,0.584
2.7005,0.33010477,0.584
2.7005,0.34421006,0.584
2.7005,0.35831535,0.584
2.7005,0.37242064,0.584
2.7005,0.38652593,0.584
2.7005,0.40063122,0.584
2.7005,0.4147365,0.584
2.7005,0.4288418,0.584
2.7005,0.4429471,0.584
2.7005,0.45705238,0.584
2.7005,0.47115767,0.584
2.7005,0.48526296,0.584
2.7005,0.49936825,0.584
2.7005,0.5134736,0.584
2.7005,0.52757883,0.584
2.7005,0.54168415,0.584
2.7005,0.5557894,0.584
2.7005,0.56989473,0.584
2.7005,0.584,0.584
2.7987,0.0,0.584
2.7987,0.012695652,0.584
2.7987,0.025391305,0.584
2.7987,0.03808696,0.584
2.7987,0.05078261,0.584
2.7987,0.06347826,0.584
2.7987,0.07617392,0.584
2.7987,0.088869564,0.584
2.7987,0.10156522,0.584
2.7987,0.11426087,0.584
2.7987,0.12695652,0.584
2.7987,0.13965218,0.584
2.7987,0.15234783,0.584
2.7987,0.16504347,0.584
2.7987,0.17773913,0.584
2.7987,0.19043478,0.584
2.7987,0.20313044,0.584
2.7987,0.2158261,0.584
2.7987,0.22852173,0.584
2.7987,0.24121739,0.584
2.7987,0.25391304,0.584
2.7987,0.2666087,0.584
2.7987,0.27930436,0.584
2.7987,0.292,0.584
2.7987,0.29799986,0.584
2.7987,0.30399975,0.584
2.7987,0.30999961,0.584
2.7987,0.31599948,0.584
2.7987,0.33010477,0.584
2.7987,0.34421006,0.584
2.7987,0.35831535,0.584
2.7987,0.37242064,0.584
2.7987,0.38652593,0.584
2.7987,0.40063122,0.584
2.7987,0.4147365,0.584
2.7987,0.4288418,0.584
2.7987,0.4429471,0.584
2.7987,0.45705238,0.584
2.7987,0.47115767,0.584
2.7987,0.48526296,0.584
2.7987,0.49936825,0.584
2.7987,0.5134736,0.584
2.7987,0.52757883,0.584
2.7987,0.54168415,0.584
2.7987,0.5557894,0.584
2.7987,0.56989473,0.584
2.7987,0.584,0.584
2.9006,0.0,0.584
2.9006,0.012695652,0.584
2.9006,0.025391305,0.584
2.9006,0.03808696,0.584
2.9006,0.05078261,0.584
2.9006,0.06347826,0.584
2.9006,0.07617392,0.584
2.9006,0.088869564,0.584
2.9006,0.10156522,0.584
2.9006,0.11426087,0.584
2.9006,0.12695652,0.584
2.9006,0.13965218,0.584
2.9006,0.15234783,0.584
2.9006,0.16504347,0.584
2.9006,0.17773913,0.584
2.9006,0.19043478,0.584
2.9006,0.20313044,0.584
2.9006,0.2158261,0.584
2.9006,0.22852173,0.584
2.9006,0.24121739,0.584
2.9006,0.25391304,0.584
2.9006,0.2666087,0.584
2.9006,0.27930436,0.584
2.9006,0.292,0.584
2.9006,0.29799986,0.584
2.9006,0.30399975,0.584
2.9006,0.30999961,0.584
2.9006,0.31599948,0.584
2.9006,0.33010477,0.584
2.9006,0.34421006,0.584
2.9006,0.35831535,0.584
2.9006,0.37242064,0.584
2.9006,0.38652593,0.584
2.9006,0.40063122,0.584
2.9006,0.4147365,0.584
2.9006,0.4288418,0.584
2.9006,0.4429471,0.584
2.9006,0.45705238,0.584
2.9006,0.47115767,0.584
2.9006,0.48526296,0.584
2.9006,0.49936825,0.584
2.9006,0.5134736,0.584
2.9006,0.52757883,0.584
2.9006,0.54168415,0.584
2.9006,0.5557894,0.584
2.9006,0.56989473,0.584
2.9006,0.584,0.584
2.9991,0.0,0.584
2.9991,0.012695652,0.584
2.9991,0.025391305,0.584
2.9991,0.03808696,0.584
2.9991,0.05078261,0.584
2.9991,0.06347826,0.584
2.9991,0.07617392,0.584
2.9991,0.088869564,0.584
2.9991,0.10156522,0.584
2.9991,0.11426087,0.584
2.9991,0.12695652,0.584
2.9991,0.13965218,0.584
2.9991,0.15234783,0.584
2.9991,0.16504347,0.584
2.9991,0.17773913,0.584
2.9991,0.19043478,0.584
2.9991,0.20313044,0.584
2.9991,0.2158261,0.584
2.9991,0.22852173,0.584
2.9991,0.24121739,0.584
2.9991,0.25391304,0.584
2.9991,0.2666087,0.584
2.9991,0.27930436,0.584
2.9991,0.292,0.584
2.9991,0.29799986,0.584
2.9991,0.30399975,0.584
2.9991,0.30999961,0.584
2.9991,0.31599948,0.584
2.9991,0.33010477,0.584
2.9991,0.34421006,0.584
2.9991,0.35831535,0.584
2.9991,0.37242064,0.584
2.9991,0.38652593,0.584
2.9991,0.40063122,0.584
2.9991,0.4147365,0.584
2.9991,0.4288418,0.584
2.9991,0.4429471,0.584
2.9991,0.45705238,0.584
2.9991,0.47115767,0.584
2.9991,0.48526296,0.584
2.9991,0.49936825,0.584
2.9991,0.5134736,0.584
2.9991,0.52757883,0.584
2.9991,0.54168415,0.584
2.9991,0.5557894,0.584
2.9991,0.56989473,0.584
2.9991,0.584,0.584
3.1007,0.0,0.584
3.1007,0.012695652,0.584
3.1007,0.025391305,0.584
3.1007,0.03808696,0.584
3.1007,0.05078261,0.584
3.1007,0.06347826,0.584
3.1007,0.07617392,0.584
3.1007,0.088869564,0.584
3.1007,0.10156522,0.584
3.1007,0.11426087,0.584
3.1007,0.12695652,0.584
3.1007,0.13965218,0.584
3.1007,0.15234783,0.584
3.1007,0.16504347,0.584
3.1007,0.17773913,0.584
3.1007,0.19043478,0.584
3.1007,0.20313044,0.584
3.1007,0.2158261,0.584
3.1007,0.22852173,0.584
3.1007,0.24121739,0.584
3.1007,0.25391304,0.584
3.1007,0.2666087,0.584
3.1007,0.27930436,0.584
3.1007,0.292,0.584
3.1007,0.29799986,0.584
3.1007,0.30399975,0.584
3.1007,0.30999961,0.584
3.1007,0.31599948,0.584
3.1007,0.33010477,0.584
3.1007,0.34421006,0.584
3.1007,0.35831535,0.584
3.1007,0.37242064,0.584
3.1007,0.38652593,0.584
3.1007,0.40063122,0.584
3.1007,0.4147365,0.584
3.1007,0.4288418,0.584
3.1007,0.4429471,0.584
3.1007,0.45705238,0.584
3.1007,0.47115767,0.584
3.1007,0.48526296,0.584
3.1007,0.49936825,0.584
3.1007,0.5134736,0.584
3.1007,0.52757883,0.584
3.1007,0.54168415,0.584
3.1007,0.5557894,0.584
3.1007,0.56989473,0.584
3.1007,0.584,0.584
3.2014,0.0,0.584
3.2014,0.012695652,0.584
3.2014,0.025391305,0.584
3.2014,0.03808696,0.584
3.2014,0.05078261,0.584
3.2014,0.06347826,0.584
3.2014,0.07617392,0.584
3.2014,0.088869564,0.584
3.2014,0.10156522,0.584
3.2014,0.11426087,0.584
3.2014,0.12695652,0.584
3.2014,0.13965218,0.584
3.2014,0.15234783,0.584
3.2014,0.16504347,0.584
3.2014,0.17773913,0.584
3.2014,0.19043478,0.584
3.2014,0.20313044,0.584
3.2014,0.2158261,0.584
3.2014,0.22852173,0.584
3.2014,0.24121739,0.584
3.2014,0.25391304,0.584
3.2014,0.2666087,0.584
3.2014,0.27930436,0.584
3.2014,0.292,0.584
3.2014,0.29799986,0.584
3.2014,0.30399975,0.584
3.2014,0.30999961,0.584
3.2014,0.31599948,0.584
3.2014,0.33010477,0.584
3.2014,0.34421006,0.584
3.2014,0.35831535,0.584
3.2014,0.37242064,0.584
3.2014,0.38652593,0.584
3.2014,0.40063122,0.584
3.2014,0.4147365,0.584
3.2014,0.4288418,0.584
3.2014,0.4429471,0.584
3.2014,0.45705238,0.584
3.2014,0.47115767,0.584
3.2014,0.48526296,0.584
3.2014,0.49936825,0.584
3.2014,0.5134736,0.584
3.2014,0.52757883,0.584
3.2014,0.54168415,0.584
3.2014,0.5557894,0.584
3.2014,0.56989473,0.584
3.2014,0.584,0.584
3.2993,0.0,0.584
3.2993,0.012695652,0.584
3.2993,0.025391305,0.584
3.2993,0.03808696,0.584
3.2993,0.05078261,0.584
3.2993,0.06347826,0.584
3.2993,0.07617392,0.584
3.2993,0.088869564,0.584
3.2993,0.10156522,0.584
3.2993,0.11426087,0.584
3.2993,0.12695652,0.584
3.2993,0.13965218,0.584
3.2993,0.15234783,0.584
3.2993,0.16504347,0.584
3.2993,0.17773913,0.584
3.2993,0.19043478,0.584
3.2993,0.20313044,0.584
3.2993,0.2158261,0.584
3.2993,0.22852173,0.584
3.2993,0.24121739,0.584
3.2993,0.25391304,0.584
3.2993,0.2666087,0.584
3.2993,0.27930436,0.584
3.2993,0.292,0.584
3.2993,0.29799986,0.584
3.2993,0.30399975,0.584
3.2993,0.30999961,0.584
3.2993,0.31599948,0.584
3.2993,0.33010477,0.584
3.2993,0.34421006,0.584
3.2993,0.35831535,0.584
3.2993,0.37242064,0.584
3.2993,0.38652593,0.584
3.2993,0.40063122,0.584
3.2993,0.4147365,0.584
3.2993,0.4288418,0.584
3.2993,0.4429471,0.584
3.2993,0.45705238,0.584
3.2993,0.47115767,0.584
3.2993,0.48526296,0.584
3.2993,0.49936825,0.584
3.2993,0.5134736,0.584
3.2993,0.52757883,0.584
3.2993,0.54168415,0.584
3.2993,0.5557894,0.584
3.2993,0.56989473,0.584
3.2993,0.584,0.584
3.4001,0.0,0.584
3.4001,0.012695652,0.584
3.4001,0.025391305,0.584
3.4001,0.03808696,0.584
3.4001,0.05078261,0.584
3.4001,0.06347826,0.584
3.4001,0.07617392,0.584
3.4001,0.088869564,0.584
3.4001,0.10156522,0.584
3.4001,0.11426087,0.584
3.4001,0.12695652,0.584
3.4001,0.13965218,0.584
3.4001,0.15234783,0.584
3.4001,0.16504347,0.584
3.4001,0.17773913,0.584
3.4001,0.19043478,0.584
3.4001,0.20313044,0.584
3.4001,0.2158261,0.584
3.4001,0.22852173,0.584
3.4001,0.24121739,0.584
3.4001,0.25391304,0.584
3.4001,0.2666087,0.584
3.4001,0.27930436,0.584
3.4001,0.292,0.584
3.4001,0.29799986,0.584
3.4001,0.30399975,0.584
3.4001,0.30999961,0.584
3.4001,0.31599948,0.584
3.4001,0.33010477,0.584
3.4001,0.34421006,0.584
3.4001,0.35831535,0.584
3.4001,0.37242064,0.584
3.4001,0.38652593,0.584
3.4001,0.40063122,0.584
3.4001,0.4147365,0.584
3.4001,0.4288418,0.584
3.4001,0.4429471,0.584
3.4001,0.45705238,0.584
3.4001,0.47115767,0.584
3.4001,0.48526296,0.584
3.4001,0.49936825,0.584
3.4001,0.5134736,0.584
3.4001,0.52757883,0.584
3.4001,0.54168415,0.584
3.4001,0.5557894,0.584
3.4001,0.56989473,0.584
3.4001,0.584,0.584
3.4997,0.0,0.584
3.4997,0.012695652,0.584
3.4997,0.025391305,0.584
3.4997,0.03808696,0.584
3.4997,0.05078261,0.584
3.4997,0.06347826,0.584
3.4997,0.07617392,0.584
3.4997,0.088869564,0.584
3.4997,0.10156522,0.584
3.4997,0.11426087,0.584
3.4997,0.12695652,0.584
3.4997,0.13965218,0.584
3.4997,0.15234783,0.584
3.4997,0.16504347,0.584
3.4997,0.17773913,0.584
3.4997,0.19043478,0.584
3.4997,0.20313044,0.584
3.4997,0.2158261,0.584
3.4997,0.22852173,0.584
3.4997,0.24121739,0.584
3.4997,0.25391304,0.584
3.4997,0.2666087,0.584
3.4997,0.27930436,0.584
3.4997,0.292,0.584
3.4997,0.29799986,0.584
3.4997,0.30399975,0.584
3.4997,0.30999961,0.584
3.4997,0.31599948,0.584
3.4997,0.33010477,0.584
3.4997,0.34421006,0.584
3.4997,0.35831535,0.584
3.4997,0.37242064,0.584
3.4997,0.38652593,0.584
3.4997,0.40063122,0.584
3.4997,0.4147365,0.584
3.4997,0.4288418,0.584
3.4997,0.4429471,0.584
3.4997,0.45705238,0.584
3.4997,0.47115767,0.584
3.4997,0.48526296,0.584
3.4997,0.49936825,0.584
3.4997,0.5134736,0.584
3.4997,0.52757883,0.584
3.4997,0.54168415,0.584
3.4997,0.5557894,0.584
3.4997,0.56989473,0.584
3.4997,0.584,0.584
3.6004,0.0,0.584
3.6004,0.012695652,0.584
3.6004,0.025391305,0.584
3.6004,0.03808696,0.584
3.6004,0.05078261,0.584
3.6004,0.06347826,0.584
3.6004,0.07617392,0.584
3.6004,0.088869564,0.584
3.6004,0.10156522,0.584
3.6004,0.11426087,0.584
3.6004,0.12695652,0.584
3.6004,0.13965218,0.584
3.6004,0.15234783,0.584
3.6004,0.16504347,0.584
3.6004,0.17773913,0.584
3.6004,0.19043478,0.584
3.6004,0.20313044,0.584
3.6004,0.2158261,0.584
3.6004,0.22852173,0.584
3.6004,0.24121739,0.584
3.6004,0.25391304,0.584
3.6004,0.2666087,0.584
3.6004,0.27930436,0.584
3.6004,0.292,0.584
3.6004,0.29799986,0.584
3.6004,0.30399975,0.584
3.6004,0.30999961,0.584
3.6004,0.31599948,0.584
3.6004,0.33010477,0.584
3.6004,0.34421006,0.584
3.6004,0.35831535,0.584
3.6004,0.37242064,0.584
3.6004,0.38652593,0.584
3.6004,0.40063122,0.584
3.6004,0.4147365,0.584
3.6004,0.4288418,0.584
3.6004,0.4429471,0.584
3.6004,0.45705238,0.584
3.6004,0.47115767,0.584
3.6004,0.48526296,0.584
3.6004,0.49936825,0.584
3.6004,0.5134736,0.584
3.6004,0.52757883,0.584
3.6004,0.54168415,0.584
3.6004,0.5557894,0.584
3.6004,0.56989473,0.584
3.6004,0.584,0.584
3.7016,0.0,0.584
3.7016,0.012695652,0.584
3.7016,0.025391305,0.584
3.7016,0.03808696,0.584
3.7016,0.05078261,0.584
3.7016,0.06347826,0.584
3.7016,0.07617392,0.584
3.7016,0.088869564,0.584
3.7016,0.10156522,0.584
3.7016,0.11426087,0.584
3.7016,0.12695652,0.584
3.7016,0.13965218,0.584
3.7016,0.15234783,0.584
3.7016,0.16504347,0.584
3.7016,0.17773913,0.584
3.7016,0.19043478,0.584
3.7016,0.20313044,0.584
3.7016,0.2158261,0.584
3.7016,0.22852173,0.584
3.7016,0.24121739,0.584
3.7016,0.25391304,0.584
3.7016,0.2666087,0.584
3.7016,0.27930436,0.584
3.7016,0.292,0.584
3.7016,0.29799986,0.584
3.7016,0.30399975,0.584
3.7016,0.30999961,0.584
3.7016,0.31599948,0.584
3.7016,0.33010477,0.584
3.7016,0.34421006,0.584
3.7016,0.35831535,0.584
3.7016,0.37242064,0.584
3.7016,0.38652593,0.584
3.7016,0.40063122,0.584
3.7016,0.4147365,0.584
3.7016,0.4288418,0.584
3.7016,0.4429471,0.584
3.7016,0.45705238,0.584
3.7016,0.47115767,0.584
3.7016,0.48526296,0.584
3.7016,0.49936825,0.584
3.7016,0.5134736,0.584
3.7016,0.52757883,0.584
3.7016,0.54168415,0.584
3.7016,0.5557894,0.584
3.7016,0.56989473,0.584
3.7016,0.584,0.584
3.7995,0.0,0.584
3.7995,0.012695652,0.584
3.7995,0.025391305,0.584
3.7995,0.03808696,0.584
3.7995,0.05078261,0.584
3.7995,0.06347826,0.584
3.7995,0.07617392,0.584
3.7995,0.088869564,0.584
3.7995,0.10156522,0.584
3.7995,0.11426087,0.584
3.7995,0.12695652,0.584
3.7995,0.13965218,0.584
3.7995,0.15234783,0.584
3.7995,0.16504347,0.584
3.7995,0.17773913,0.584
3.7995,0.19043478,0.584
3.7995,0.20313044,0.584
3.7995,0.2158261,0.584
3.7995,0.22852173,0.584
3.7995,0.24121739,0.584
3.7995,0.25391304,0.584
3.7995,0.2666087,0.584
3.7995,0.27930436,0.584
3.7995,0.292,0.584
3.7995,0.29799986,0.584
3.7995,0.30399975,0.584
3.7995,0.30999961,0.584
3.7995,0.31599948,0.584
3.7995,0.33010477,0.584
3.7995,0.34421006,0.584
3.7995,0.35831535,0.584
3.7995,0.37242064,0.584
3.7995,0.38652593,0.584
3.7995,0.40063122,0.584
3.7995,0.4147365,0.584
3.7995,0.4288418,0.584
3.7995,0.4429471,0.584
3.7995,0.45705238,0.584
3.7995,0.47115767,0.584
3.7995,0.48526296,0.584
3.7995,0.49936825,0.584
3.7995,0.5134736,0.584
3.7995,0.52757883,0.584
3.7995,0.54168415,0.584
3.7995,0.5557894,0.584
3.7995,0.56989473,0.584
3.7995,0.584,0.584
3.902,0.0,0.584
3.902,0.012695652,0.584
3.902,0.025391305,0.584
3.902,0.03808696,0.584
3.902,0.05078261,0.584
3.902,0.06347826,0.584
3.902,0.07617392,0.584
3.902,0.088869564,0.584
3.902,0.10156522,0.584
3.902,0.11426087,0.584
3.902,0.12695652,0.584
3.902,0.13965218,0.584
3.902,0.15234783,0.584
3.902,0.16504347,0.584
3.902,0.17773913,0.584
3.902,0.19043478,0.584
3.902,0.20313044,0.584
3.902,0.2158261,0.584
3.902,0.22852173,0.584
3.902,0.24121739,0.584
3.902,0.25391304,0.584
3.902,0.2666087,0.584
3.902,0.27930436,0.584
3.902,0.292,0.584
3.902,0.29799986,0.584
3.902,0.30399975,0.584
3.902,0.30999961,0.584
3.902,0.31599948,0.584
3.902,0.33010477,0.584
3.902,0.34421006,0.584
3.902,0.35831535,0.584
3.902,0.37242064,0.584
3.902,0.38652593,0.584
3.902,0.40063122,0.584
3.902,0.4147365,0.584
3.902,0.4288418,0.584
3.902,0.4429471,0.584
3.902,0.45705238,0.584
3.902,0.47115767,0.584
3.902,0.48526296,0.584
3.902,0.49936825,0.584
3.902,0.5134736,0.584
3.902,0.52757883,0.584
3.902,0.54168415,0.584
3.902,0.5557894,0.584
3.902,0.56989473,0.584
3.902,0.584,0.584
4.0009,0.0,0.584
4.0009,0.012695652,0.584
4.0009,0.025391305,0.584
4.0009,0.03808696,0.584
4.0009,0.05078261,0.584
4.0009,0.06347826,0.584
4.0009,0.07617392,0.584
4.0009,0.088869564,0.584
4.0009,0.10156522,0.584
4.0009,0.11426087,0.584
4.0009,0.12695652,0.584
4.0009,0.13965218,0.584
4.0009,0.15234783,0.584
4.0009,0.16504347,0.584
4.0009,0.17773913,0.584
4.0009,0.19043478,0.584
4.0009,0.20313044,0.584
